2, 23.0375430584
4, 12.2009871006
8, 5.77345108986
16, 3.07141399384
32, 1.66217088699
64, 0.936877965927
128, 0.55689907074
256, 0.380445957184
512, 0.288053035736
1024, 0.246291875839
2048, 0.267314910889
4096, 0.286734104156
8192, 0.325710058212
16384, 0.316452026367
32768, 0.278074979782
65536, 0.264106035233
131072, 0.26623916626
262144, 0.279386043549
